datetime,Latitude,Longitude,State Name,County Name,CO,NO2,O3,SO2,hour,day_of_week,month,day_of_year,is_weekend,location_id
2024-01-01 12:00:00,34.14435,-117.85036,California,Los Angeles,,3.1,,,12,0,1,1,0,371
2024-01-01 12:00:00,34.756189,-92.281296,Arkansas,Pulaski,0.0,,,,12,0,1,1,0,411
2024-01-01 12:00:00,36.139707,-115.175654,Nevada,Clark,0.4,,,,12,0,1,1,0,533
2024-01-01 12:00:00,37.654456,-122.031547,California,Alameda,,,0.028,,12,0,1,1,0,655
2024-01-01 12:00:00,37.961578,-121.281414,California,San Joaquin,,2.0,,,12,0,1,1,0,686
2024-01-01 12:00:00,38.63114,-90.28115,Missouri,St. Louis City,0.174,,,,12,0,1,1,0,758
2024-01-01 12:00:00,38.76835,-77.18347,Virginia,Fairfax,0.1,,,,12,0,1,1,0,771
2024-01-01 12:00:00,38.8577,-77.05922,Virginia,Arlington,0.1,,,,12,0,1,1,0,781
2024-01-01 12:00:00,39.138773,-121.618549,California,Sutter,,,0.018,,12,0,1,1,0,825
2024-01-01 12:00:00,39.310833,-76.474444,Maryland,Baltimore,0.163,,,,12,0,1,1,0,844
2024-01-01 12:00:00,39.9679,-80.7464,Ohio,Belmont,,2.0,,,12,0,1,1,0,950
2024-01-01 12:00:00,40.309722,-78.915,Pennsylvania,Cambria,,,,0.4,12,0,1,1,0,998
2024-01-01 12:00:00,42.263955,-71.794322,Massachusetts,Worcester,0.185,,,,12,0,1,1,0,1235
2024-01-01 12:00:00,42.3295,-71.0826,Massachusetts,Suffolk,,,,0.4,12,0,1,1,0,1246
2024-01-01 12:00:00,42.8608,-106.23586,Wyoming,Natrona,,3.1,,,12,0,1,1,0,1290
2024-01-01 12:00:00,47.342423,-102.645864,North Dakota,Dunn,,,,0.7,12,0,1,1,0,1470
2024-01-01 13:00:00,27.785866,-82.739875,Florida,Pinellas,,0.8,,,13,0,1,1,0,51
2024-01-01 13:00:00,27.834409,-82.665251,Florida,Pinellas,0.1,,,,13,0,1,1,0,54
2024-01-01 13:00:00,29.192754,-82.173149,Florida,Marion,,,0.045,,13,0,1,1,0,85
2024-01-01 13:00:00,29.733726,-95.257593,Texas,Harris,,,,-0.4,13,0,1,1,0,107
2024-01-01 13:00:00,32.578165,-116.921374,California,San Diego,,1.7,,,13,0,1,1,0,236
2024-01-01 13:00:00,32.845709,-117.123964,California,San Diego,,2.0,,,13,0,1,1,0,254
2024-01-01 13:00:00,36.205055,-86.74472,Tennessee,Davidson,,1.0,,,13,0,1,1,0,547
2024-01-01 13:00:00,37.743065,-122.169935,California,Alameda,0.3,,,,13,0,1,1,0,667
2024-01-01 13:00:00,38.9564,-106.9858,Colorado,Gunnison,,,0.048,,13,0,1,1,0,797
2024-01-01 13:00:00,39.117219,-94.635605,Kansas,Wyandotte,,,,-0.2,13,0,1,1,0,821
2024-01-01 13:00:00,40.807897,-112.087717,Utah,Salt Lake,,9.9,,,13,0,1,1,0,1073
2024-01-01 13:00:00,45.603053,-106.464744,Montana,Rosebud,,0.0,,,13,0,1,1,0,1436
2024-01-01 13:00:00,47.185833,-101.428056,North Dakota,Oliver,,,,5.9,13,0,1,1,0,1467
2024-01-01 14:00:00,29.275381,-98.311692,Texas,Bexar,,2.9,,,14,0,1,1,0,88
2024-01-01 14:00:00,32.29515,-110.9823,Arizona,Pima,,,,0.1,14,0,1,1,0,212
2024-01-01 14:00:00,32.710177,-117.142665,California,San Diego,,,0.043,,14,0,1,1,0,245
2024-01-01 14:00:00,32.987891,-97.477175,Texas,Tarrant,,,0.026,,14,0,1,1,0,265
2024-01-01 14:00:00,33.83062,-117.93845,California,Orange,,3.5,,,14,0,1,1,0,343
2024-01-01 14:00:00,33.85275,-116.54101,California,Riverside,0.1,,,,14,0,1,1,0,344
2024-01-01 14:00:00,35.2401,-80.785683,North Carolina,Mecklenburg,0.15,,,,14,0,1,1,0,452
2024-01-01 14:00:00,35.614131,-97.475083,Oklahoma,Oklahoma,0.4,,,,14,0,1,1,0,487
2024-01-01 14:00:00,36.139707,-115.175654,Nevada,Clark,0.3,,,,14,0,1,1,0,533
2024-01-01 14:00:00,37.67696,-95.47594,Kansas,Neosho,,,,0.1,14,0,1,1,0,656
2024-01-01 14:00:00,37.814781,-122.282347,California,Alameda,0.6,,,,14,0,1,1,0,673
2024-01-01 14:00:00,38.5231,-78.43471,Virginia,Madison,,,0.018,,14,0,1,1,0,741
2024-01-01 14:00:00,39.70595,-79.012,Maryland,Garrett,0.123,,,,14,0,1,1,0,903
2024-01-01 14:00:00,39.76168,-121.84047,California,Butte,,1.1,,,14,0,1,1,0,911
2024-01-01 14:00:00,39.988842,-75.207205,Pennsylvania,Philadelphia,,5.3,,,14,0,1,1,0,952
2024-01-01 14:00:00,40.598056,-111.894167,Utah,Salt Lake,,15.8,,,14,0,1,1,0,1040
2024-01-01 14:00:00,40.73614,-73.82153,New York,Queens,,,,0.5,14,0,1,1,0,1060
2024-01-01 14:00:00,40.777145,-111.945849,Utah,Salt Lake,0.6,,,,14,0,1,1,0,1070
2024-01-01 14:00:00,40.787628,-74.676301,New Jersey,Morris,,1.5,,,14,0,1,1,0,1072
2024-01-01 14:00:00,41.182227,-104.778334,Wyoming,Laramie,,,0.044,,14,0,1,1,0,1109
2024-01-01 14:00:00,41.530011,-90.587611,Iowa,Scott,0.141,,,,14,0,1,1,0,1149
2024-01-01 14:00:00,42.3295,-71.0826,Massachusetts,Suffolk,,4.0,,,14,0,1,1,0,1246
2024-01-01 14:00:00,42.876907,-78.809526,New York,Erie,0.2,,,,14,0,1,1,0,1295
2024-01-01 14:00:00,44.965242,-93.254759,Minnesota,Hennepin,0.2,,,,14,0,1,1,0,1421
2024-01-01 14:00:00,47.597222,-122.319722,Washington,King,,19.5,,,14,0,1,1,0,1477
2024-01-01 15:00:00,29.733726,-95.257593,Texas,Harris,,,,-0.3,15,0,1,1,0,107
2024-01-01 15:00:00,32.564968,-96.317687,Texas,Kaufman,,1.8,,0.2,15,0,1,1,0,235
2024-01-01 15:00:00,33.217046,-117.396249,California,San Diego,,,0.044,,15,0,1,1,0,278
2024-01-01 15:00:00,36.511708,-77.655389,North Carolina,Northampton,,0.3,,,15,0,1,1,0,568
2024-01-01 15:00:00,36.809735,-107.652192,New Mexico,San Juan,,2.8,,,15,0,1,1,0,592
2024-01-01 15:00:00,37.103733,-76.387017,Virginia,Hampton City,,1.9,,,15,0,1,1,0,613
2024-01-01 15:00:00,37.954444,-87.321667,Indiana,Warrick,,,,1.1,15,0,1,1,0,684
2024-01-01 15:00:00,39.810833,-86.114444,Indiana,Marion,,0.3,,,15,0,1,1,0,923
2024-01-01 15:00:00,40.46542,-79.960757,Pennsylvania,Allegheny,,7.3,,,15,0,1,1,0,1018
2024-01-01 15:00:00,40.535278,-78.370833,Pennsylvania,Blair,,,,0.4,15,0,1,1,0,1028
2024-01-01 15:00:00,40.64144,-74.208365,New Jersey,Union,,14.0,,,15,0,1,1,0,1045
2024-01-01 15:00:00,41.84046,-72.010368,Connecticut,Windham,,,0.031,,15,0,1,1,0,1200
2024-01-01 15:00:00,41.841039,-71.36097,Rhode Island,Providence,,4.0,,,15,0,1,1,0,1201
2024-01-01 15:00:00,42.348873,-71.097163,Massachusetts,Suffolk,,,,0.1,15,0,1,1,0,1248
2024-01-01 15:00:00,43.145013,-77.55728,New York,Monroe,0.104,,,,15,0,1,1,0,1323
2024-01-01 15:00:00,43.59901,-96.78331,South Dakota,Minnehaha,,,0.019,,15,0,1,1,0,1349
2024-01-01 15:00:00,44.84737,-92.9954,Minnesota,Washington,,,,0.1,15,0,1,1,0,1415
2024-01-01 16:00:00,27.863635,-82.623153,Florida,Pinellas,,,,0.4,16,0,1,1,0,57
2024-01-01 16:00:00,31.765685,-106.455227,Texas,El Paso,0.202,,,,16,0,1,1,0,186
2024-01-01 16:00:00,32.175417,-96.870189,Texas,Ellis,,2.0,,,16,0,1,1,0,205
2024-01-01 16:00:00,33.67649,-117.33098,California,Riverside,,2.3,,,16,0,1,1,0,326
2024-01-01 16:00:00,34.01029,-118.0685,California,Los Angeles,0.3,,,,16,0,1,1,0,357
2024-01-01 16:00:00,34.10002,-117.49201,California,San Bernardino,0.1,,,,16,0,1,1,0,367
2024-01-01 16:00:00,37.103733,-76.387017,Virginia,Hampton City,,,,1.0,16,0,1,1,0,613
2024-01-01 16:00:00,39.055277,-76.878333,Maryland,Prince George's,0.106,,,,16,0,1,1,0,811
2024-01-01 16:00:00,40.146667,-79.902222,Pennsylvania,Washington,,4.9,,,16,0,1,1,0,980
2024-01-01 16:00:00,40.181625,-104.72613,Colorado,Weld,,4.8,,,16,0,1,1,0,982
2024-01-01 16:00:00,40.43743,-79.863572,Pennsylvania,Allegheny,,6.9,,,16,0,1,1,0,1014
2024-01-01 16:00:00,40.46542,-79.960757,Pennsylvania,Allegheny,0.155,,,,16,0,1,1,0,1018
2024-01-01 16:00:00,61.205861,-149.824602,Alaska,Anchorage ,1.457,,,,16,0,1,1,0,1493
2024-01-01 17:00:00,29.623889,-95.474167,Texas,Harris,,,,-0.2,17,0,1,1,0,97
2024-01-01 17:00:00,31.930659,-106.631103,New Mexico,Dona Ana,,,0.022,,17,0,1,1,0,195
2024-01-01 17:00:00,32.090779,-81.130222,Georgia,Chatham,,,,1.9,17,0,1,1,0,202
2024-01-01 17:00:00,32.536273,-93.74894,Louisiana,Bossier,,,0.028,,17,0,1,1,0,233
2024-01-01 17:00:00,32.820061,-96.860117,Texas,Dallas,,,,0.0,17,0,1,1,0,252
2024-01-01 17:00:00,33.41018,-111.86536,Arizona,Maricopa,0.5,,,,17,0,1,1,0,292
2024-01-01 17:00:00,33.521427,-86.844112,Alabama,Jefferson,0.1,,,,17,0,1,1,0,311
2024-01-01 17:00:00,36.8071,-108.69523,New Mexico,San Juan,,12.2,,,17,0,1,1,0,591
2024-01-01 17:00:00,37.74743,-113.055525,Utah,Iron,,7.8,,,17,0,1,1,0,669
2024-01-01 17:00:00,38.006311,-121.641918,California,Contra Costa,,,0.02,,17,0,1,1,0,691
2024-01-01 17:00:00,38.403765,-122.818294,California,Sonoma,,,0.021,,17,0,1,1,0,728
2024-01-01 17:00:00,39.055277,-76.878333,Maryland,Prince George's,,,,0.0,17,0,1,1,0,811
2024-01-01 17:00:00,40.294178,-110.009732,Utah,Duchesne,,17.3,,,17,0,1,1,0,995
2024-01-01 17:00:00,40.46471,-109.561472,Utah,Uintah,,23.8,,,17,0,1,1,0,1017
2024-01-01 17:00:00,41.322508,-95.938593,Nebraska,Douglas,,,,0.4,17,0,1,1,0,1122
2024-01-01 17:00:00,41.606662,-87.304943,Indiana,Lake,,6.3,,,17,0,1,1,0,1160
2024-01-01 17:00:00,42.312158,-83.091943,Michigan,Wayne,,,,0.6,17,0,1,1,0,1244
2024-01-01 17:00:00,43.59901,-96.78331,South Dakota,Minnehaha,,2.9,,,17,0,1,1,0,1349
2024-01-01 17:00:00,47.8679,-104.676944,Montana,Richland,,1.0,,,17,0,1,1,0,1479
2024-01-01 18:00:00,27.854176,-82.383728,Florida,Hillsborough,,,,0.1,18,0,1,1,0,56
2024-01-01 18:00:00,32.987891,-97.477175,Texas,Tarrant,,5.4,,,18,0,1,1,0,265
2024-01-01 18:00:00,33.217046,-117.396249,California,San Diego,,,0.029,,18,0,1,1,0,278
2024-01-01 18:00:00,33.485556,-86.915,Alabama,Jefferson,,,,-0.1,18,0,1,1,0,306
2024-01-01 18:00:00,33.92513,-117.95264,California,Orange,0.4,,,,18,0,1,1,0,349
2024-01-01 18:00:00,34.14435,-117.85036,California,Los Angeles,,2.6,,,18,0,1,1,0,371
2024-01-01 18:00:00,34.725389,-118.178601,California,Los Angeles,,,0.018,,18,0,1,1,0,409
2024-01-01 18:00:00,37.864767,-122.302741,California,Alameda,,18.6,,,18,0,1,1,0,675
2024-01-01 18:00:00,38.683304,-121.164457,California,Sacramento,,,0.014,,18,0,1,1,0,762
2024-01-01 18:00:00,39.130575,-108.313835,Colorado,Mesa,,,0.032,,18,0,1,1,0,824
2024-01-01 18:00:00,39.991389,-75.080833,Pennsylvania,Philadelphia,0.5,,,,18,0,1,1,0,953
2024-01-01 18:00:00,40.309722,-78.915,Pennsylvania,Cambria,0.5,,,,18,0,1,1,0,998
2024-01-01 18:00:00,40.341023,-80.596635,West Virginia,Brooke,,,,0.0,18,0,1,1,0,1002
2024-01-01 18:00:00,40.67025,-74.126081,New Jersey,Hudson,,,,0.3,18,0,1,1,0,1049
2024-01-01 18:00:00,41.645381,-70.897504,Massachusetts,Bristol,,,0.025,,18,0,1,1,0,1168
2024-01-01 18:00:00,42.065106,-71.012129,Massachusetts,Plymouth,,,0.017,,18,0,1,1,0,1220
2024-01-01 18:00:00,42.19438,-72.555112,Massachusetts,Hampden,,4.0,,,18,0,1,1,0,1226
2024-01-01 18:00:00,42.3295,-71.0826,Massachusetts,Suffolk,0.243,,,,18,0,1,1,0,1246
2024-01-01 18:00:00,42.373499,-109.560498,Wyoming,Sublette,,,0.037,,18,0,1,1,0,1249
2024-01-01 18:00:00,42.869824,-109.87076,Wyoming,Sublette,,1.0,,,18,0,1,1,0,1293
2024-01-01 18:00:00,42.93257,-87.93434,Wisconsin,Milwaukee,,4.6,,,18,0,1,1,0,1303
2024-01-01 18:00:00,45.56498,-88.80859,Wisconsin,Forest,,,0.025,,18,0,1,1,0,1435
2024-01-01 18:00:00,45.6451,-89.41848,Wisconsin,Oneida,,,,1.4,18,0,1,1,0,1438
2024-01-01 18:00:00,47.8679,-104.676944,Montana,Richland,,1.0,,,18,0,1,1,0,1479
2024-01-01 18:00:00,64.84569,-147.727413,Alaska,Fairbanks North Star ,0.668,,,,18,0,1,1,0,1496
2024-01-01 19:00:00,28.141667,-82.739722,Florida,Pinellas,,,,1.1,19,0,1,1,0,67
2024-01-01 19:00:00,29.81453,-95.38769,Texas,Harris,0.3,,,,19,0,1,1,0,113
2024-01-01 19:00:00,30.525367,-87.20355,Florida,Escambia,,,,3.5,19,0,1,1,0,171
2024-01-01 19:00:00,33.0752,-94.8474,Texas,Titus,,,,0.0,19,0,1,1,0,269
2024-01-01 19:00:00,33.4339,-82.0224,Georgia,Richmond,,,,0.7,19,0,1,1,0,298
2024-01-01 19:00:00,33.7784,-84.3914,Georgia,Fulton,0.3,,,,19,0,1,1,0,336
2024-01-01 19:00:00,33.92513,-117.95264,California,Orange,,26.1,,,19,0,1,1,0,349
2024-01-01 19:00:00,34.06659,-118.22688,California,Los Angeles,,,,0.0,19,0,1,1,0,362
2024-01-01 19:00:00,37.9604,-122.356811,California,Contra Costa,0.4,,,,19,0,1,1,0,685
2024-01-01 19:00:00,39.0905,-79.6617,West Virginia,Tucker,,,0.01,,19,0,1,1,0,816
2024-01-01 19:00:00,39.146025,-84.538375,Ohio,Hamilton,0.395,,,,19,0,1,1,0,829
2024-01-01 19:00:00,39.46619,-84.40256,Ohio,Butler,,,,0.0,19,0,1,1,0,868
2024-01-01 19:00:00,39.479822,-84.409617,Ohio,Butler,,,,0.0,19,0,1,1,0,873
2024-01-01 19:00:00,39.70595,-79.012,Maryland,Garrett,,,,0.0,19,0,1,1,0,903
2024-01-01 19:00:00,39.92002,-77.30968,Pennsylvania,Adams,0.1,,,,19,0,1,1,0,940
2024-01-01 19:00:00,39.9231,-77.3078,Pennsylvania,Adams,,,0.012,,19,0,1,1,0,942
2024-01-01 19:00:00,39.934559,-75.125219,New Jersey,Camden,,8.3,,,19,0,1,1,0,944
2024-01-01 19:00:00,40.662961,-111.901851,Utah,Salt Lake,0.5,,0.001,,19,0,1,1,0,1048
2024-01-01 19:00:00,40.739264,-73.817694,New York,Queens,0.406,,,,19,0,1,1,0,1062
2024-01-01 19:00:00,41.247486,-95.973142,Nebraska,Douglas,0.16,,,,19,0,1,1,0,1115
2024-01-01 19:00:00,41.492117,-81.678449,Ohio,Cuyahoga,0.205,,,,19,0,1,1,0,1142
2024-01-01 19:00:00,41.771444,-72.679923,Connecticut,Hartford,,8.5,,,19,0,1,1,0,1188
2024-01-01 19:00:00,42.263955,-71.794322,Massachusetts,Worcester,0.5,,,,19,0,1,1,0,1235
2024-01-01 19:00:00,45.13768,-93.207615,Minnesota,Anoka,,6.0,,,19,0,1,1,0,1425
2024-01-01 19:00:00,46.8505,-111.987164,Montana,Lewis and Clark,0.134,,,,19,0,1,1,0,1460
2024-01-01 20:00:00,21.323745,-158.088613,Hawaii,Honolulu,,1.4,,,20,0,1,1,0,18
2024-01-01 20:00:00,27.740033,-82.465146,Florida,Hillsborough,,,0.029,,20,0,1,1,0,48
2024-01-01 20:00:00,30.036422,-94.071061,Texas,Jefferson,,,,0.6,20,0,1,1,0,127
2024-01-01 20:00:00,31.653086,-97.070704,Texas,McLennan,0.3,,,,20,0,1,1,0,183
2024-01-01 20:00:00,32.92118,-96.75355,Texas,Dallas,,22.6,,,20,0,1,1,0,258
2024-01-01 20:00:00,33.41046,-112.00264,Arizona,Maricopa,0.6,,,,20,0,1,1,0,293
2024-01-01 20:00:00,33.4265,-112.11821,Arizona,Maricopa,,,,0.0,20,0,1,1,0,297
2024-01-01 20:00:00,34.977,-81.207,South Carolina,York,,,,-0.2,20,0,1,1,0,426
2024-01-01 20:00:00,36.141875,-115.078742,Nevada,Clark,1.541,,,,20,0,1,1,0,535
2024-01-01 20:00:00,37.97231,-122.520004,California,Marin,,12.9,,,20,0,1,1,0,687
2024-01-01 20:00:00,39.12886,-84.50404,Ohio,Hamilton,,,0.019,,20,0,1,1,0,823
2024-01-01 20:00:00,39.58427,-81.67015,Ohio,Washington,,,,0.0,20,0,1,1,0,889
2024-01-01 20:00:00,39.83562,-84.720524,Ohio,Preble,,,,0.1,20,0,1,1,0,927
2024-01-01 20:00:00,39.991389,-75.080833,Pennsylvania,Philadelphia,0.5,,,,20,0,1,1,0,953
2024-01-01 20:00:00,40.46542,-79.960757,Pennsylvania,Allegheny,,,0.023,0.0,20,0,1,1,0,1018
2024-01-01 20:00:00,40.483598,-109.906796,Utah,Uintah,,12.1,,,20,0,1,1,0,1021
2024-01-01 20:00:00,42.862531,-71.38014,New Hampshire,Rockingham,,,,0.6,20,0,1,1,0,1292
2024-01-01 20:00:00,43.84539,-104.20512,Wyoming,Weston,,,,1.6,20,0,1,1,0,1364
2024-01-01 20:00:00,46.8505,-111.987164,Montana,Lewis and Clark,,,0.03,,20,0,1,1,0,1460
2024-01-01 20:00:00,47.048537,-109.455315,Montana,Fergus,,1.0,,,20,0,1,1,0,1465
2024-01-01 20:00:00,48.64193,-102.4018,North Dakota,Burke,,1.7,,,20,0,1,1,0,1489
2024-01-01 21:00:00,21.30758,-157.85542,Hawaii,Honolulu,0.1,,,1.4,21,0,1,1,0,17
2024-01-01 21:00:00,29.254474,-94.861289,Texas,Galveston,,4.1,,,21,0,1,1,0,87
2024-01-01 21:00:00,31.86247,-106.5473,Texas,El Paso,0.3,,,,21,0,1,1,0,191
2024-01-01 21:00:00,33.819305,-117.918759,California,Orange,0.566,,,,21,0,1,1,0,341
2024-01-01 21:00:00,33.99958,-117.41601,California,Riverside,,,0.008,,21,0,1,1,0,355
2024-01-01 21:00:00,34.48974,-120.04692,California,Santa Barbara,0.4,,,,21,0,1,1,0,397
2024-01-01 21:00:00,35.50307,-97.577981,Oklahoma,Oklahoma,1.2,,,,21,0,1,1,0,478
2024-01-01 21:00:00,36.85555,-76.30135,Virginia,Norfolk City,,,,0.4,21,0,1,1,0,597
2024-01-01 21:00:00,37.765946,-122.399044,California,San Francisco,0.5,,,,21,0,1,1,0,670
2024-01-01 21:00:00,38.346258,-81.621161,West Virginia,Kanawha,0.2,,,,21,0,1,1,0,722
2024-01-01 21:00:00,38.548136,-82.731163,Kentucky,Greenup,,,,0.2,21,0,1,1,0,745
2024-01-01 21:00:00,38.683304,-121.164457,California,Sacramento,,12.0,,,21,0,1,1,0,762
2024-01-01 21:00:00,39.991389,-75.080833,Pennsylvania,Philadelphia,,6.9,,,21,0,1,1,0,953
2024-01-01 21:00:00,40.11107,-83.065415,Ohio,Franklin,0.28,,,,21,0,1,1,0,975
2024-01-01 21:00:00,40.598056,-111.894167,Utah,Salt Lake,0.8,,,,21,0,1,1,0,1040
2024-01-01 21:00:00,40.731645,-74.066308,New Jersey,Hudson,0.0,,,,21,0,1,1,0,1058
2024-01-01 21:00:00,40.787628,-74.676301,New Jersey,Morris,,,,1.5,21,0,1,1,0,1072
2024-01-01 21:00:00,41.182227,-104.778334,Wyoming,Laramie,,1.1,,,21,0,1,1,0,1109
2024-01-01 21:00:00,42.829154,-97.854129,Nebraska,Knox,,,0.026,,21,0,1,1,0,1289
2024-01-01 21:00:00,45.13768,-93.207615,Minnesota,Anoka,,7.9,,,21,0,1,1,0,1425
2024-01-01 21:00:00,45.603053,-106.464744,Montana,Rosebud,,0.0,,,21,0,1,1,0,1436
2024-01-01 21:00:00,46.8943,-103.37853,North Dakota,Billings,,,0.026,,21,0,1,1,0,1462
2024-01-01 22:00:00,31.86247,-106.5473,Texas,El Paso,0.2,,,,22,0,1,1,0,191
2024-01-01 22:00:00,32.552824,-117.047345,California,San Diego,0.8,,,,22,0,1,1,0,234
2024-01-01 22:00:00,32.664753,-97.337917,Texas,Tarrant,0.6,,,,22,0,1,1,0,239
2024-01-01 22:00:00,33.45797,-112.04659,Arizona,Maricopa,0.6,,,,22,0,1,1,0,301
2024-01-01 22:00:00,33.85275,-116.54101,California,Riverside,0.2,,,,22,0,1,1,0,344
2024-01-01 22:00:00,33.92086,-116.85841,California,Riverside,,24.1,,,22,0,1,1,0,348
2024-01-01 22:00:00,33.92513,-117.95264,California,Orange,0.5,,,,22,0,1,1,0,349
2024-01-01 22:00:00,33.99636,-117.4924,California,Riverside,,22.4,,,22,0,1,1,0,354
2024-01-01 22:00:00,34.06812,-117.52579,California,San Bernardino,,34.1,,,22,0,1,1,0,364
2024-01-01 22:00:00,35.063569,-106.647503,New Mexico,Bernalillo,0.4,,,,22,0,1,1,0,436
2024-01-01 22:00:00,37.701222,-121.903019,California,Alameda,0.8,,,,22,0,1,1,0,661
2024-01-01 22:00:00,37.814781,-122.282347,California,Alameda,1.8,,,,22,0,1,1,0,673
2024-01-01 22:00:00,38.15908,-90.22728,Illinois,Monroe,,,,0.0,22,0,1,1,0,707
2024-01-01 22:00:00,38.63114,-90.28115,Missouri,St. Louis City,0.186,,,,22,0,1,1,0,758
2024-01-01 22:00:00,40.43743,-79.863572,Pennsylvania,Allegheny,,4.1,,,22,0,1,1,0,1014
2024-01-01 22:00:00,40.662435,-74.214854,New Jersey,Union,0.3,,,,22,0,1,1,0,1047
2024-01-01 22:00:00,40.731645,-74.066308,New Jersey,Hudson,0.0,,,,22,0,1,1,0,1058
2024-01-01 22:00:00,41.303614,-111.987871,Utah,Weber,0.5,,,,22,0,1,1,0,1121
2024-01-01 22:00:00,41.784722,-72.631667,Connecticut,Hartford,,6.1,,,22,0,1,1,0,1192
2024-01-01 23:00:00,17.968352,-66.261365,Puerto Rico,Salinas,,,,1.2,23,0,1,1,0,0
2024-01-01 23:00:00,19.717562,-155.11053,Hawaii,Hawaii,,,,1.3,23,0,1,1,0,14
2024-01-01 23:00:00,25.785472,-80.284206,Florida,Miami-Dade,,20.0,,,23,0,1,1,0,23
2024-01-01 23:00:00,32.578165,-116.921374,California,San Diego,,9.3,,,23,0,1,1,0,236
2024-01-01 23:00:00,32.789565,-116.944308,California,San Diego,0.5,,,,23,0,1,1,0,248
2024-01-01 23:00:00,33.45797,-112.04659,Arizona,Maricopa,0.5,,,,23,0,1,1,0,301
2024-01-01 23:00:00,33.85275,-116.54101,California,Riverside,0.2,,,,23,0,1,1,0,344
2024-01-01 23:00:00,34.093959,-80.962304,South Carolina,Richland,,,,0.1,23,0,1,1,0,366
2024-01-01 23:00:00,34.14435,-117.85036,California,Los Angeles,0.2,,,,23,0,1,1,0,371
2024-01-01 23:00:00,34.48974,-120.04692,California,Santa Barbara,,,,1.0,23,0,1,1,0,397
2024-01-01 23:00:00,35.213171,-80.874084,North Carolina,Mecklenburg,,6.5,,,23,0,1,1,0,446
2024-01-01 23:00:00,36.999571,-121.574684,California,Santa Clara,,,0.004,,23,0,1,1,0,607
2024-01-01 23:00:00,37.65319,-91.12795,Missouri,Iron,,,,3.1,23,0,1,1,0,653
2024-01-01 23:00:00,38.346258,-81.621161,West Virginia,Kanawha,0.2,,,,23,0,1,1,0,722
2024-01-01 23:00:00,39.43806,-108.02611,Colorado,Garfield,,4.9,,,23,0,1,1,0,863
2024-01-01 23:00:00,39.472436,-84.394952,Ohio,Butler,,,,0.0,23,0,1,1,0,870
2024-01-01 23:00:00,39.988842,-75.207205,Pennsylvania,Philadelphia,0.3,,,,23,0,1,1,0,952
2024-01-01 23:00:00,40.309722,-78.915,Pennsylvania,Cambria,,,,0.8,23,0,1,1,0,998
2024-01-01 23:00:00,40.427372,-80.592318,West Virginia,Hancock,,,,-1.0,23,0,1,1,0,1012
2024-01-01 23:00:00,40.43743,-79.863572,Pennsylvania,Allegheny,0.233,,,,23,0,1,1,0,1014
2024-01-01 23:00:00,40.462182,-74.429439,New Jersey,Middlesex,,,0.019,,23,0,1,1,0,1016
2024-01-01 23:00:00,40.46471,-109.561472,Utah,Uintah,,,0.015,,23,0,1,1,0,1017
2024-01-01 23:00:00,40.747796,-80.316442,Pennsylvania,Beaver,,2.9,,,23,0,1,1,0,1066
2024-01-01 23:00:00,40.811389,-77.877028,Pennsylvania,Centre,,1.4,,,23,0,1,1,0,1074
2024-01-01 23:00:00,41.504605,-81.69045,Ohio,Cuyahoga,0.1,,,,23,0,1,1,0,1145
2024-01-01 23:00:00,41.603159,-93.643118,Iowa,Polk,,5.5,,,23,0,1,1,0,1159
2024-01-01 23:00:00,41.606662,-87.304943,Indiana,Lake,,2.9,,,23,0,1,1,0,1160
2024-01-01 23:00:00,42.862531,-71.38014,New Hampshire,Rockingham,,,,0.6,23,0,1,1,0,1292
2024-01-01 23:00:00,44.657014,-111.089618,Montana,Gallatin,,1.8,,,23,0,1,1,0,1404
2024-01-01 23:00:00,47.22634,-122.46256,Washington,Pierce,,13.6,,,23,0,1,1,0,1468
2024-01-02 00:00:00,18.216038,-67.144107,Puerto Rico,Mayagnez,,,0.013,,0,1,1,2,0,3
2024-01-02 00:00:00,29.897516,-93.991084,Texas,Jefferson,,,,1.3,0,1,1,2,0,119
2024-01-02 00:00:00,30.262347,-93.284906,Louisiana,Calcasieu,,1.1,,,0,1,1,2,0,147
2024-01-02 00:00:00,30.262778,-81.606833,Florida,Duval,0.2,,,,0,1,1,2,0,148
2024-01-02 00:00:00,31.168889,-96.481944,Texas,Robertson,,,,-0.2,0,1,1,2,0,180
2024-01-02 00:00:00,31.653086,-97.070704,Texas,McLennan,,,,0.1,0,1,1,2,0,183
2024-01-02 00:00:00,32.380118,-104.262726,New Mexico,Eddy,,4.9,,,0,1,1,2,0,221
2024-01-02 00:00:00,32.936523,-96.459211,Texas,Rockwall,,,0.017,,0,1,1,2,0,260
2024-01-02 00:00:00,33.217046,-117.396249,California,San Diego,,8.0,,,0,1,1,2,0,278
2024-01-02 00:00:00,34.106678,-117.274063,California,San Bernardino,0.4,,,,0,1,1,2,0,368
2024-01-02 00:00:00,34.725352,-120.428717,California,Santa Barbara,,,0.024,,0,1,1,2,0,408
2024-01-02 00:00:00,39.743724,-105.177989,Colorado,Jefferson,,,0.035,,0,1,1,2,0,906
2024-01-02 00:00:00,39.83562,-84.720524,Ohio,Preble,0.161,,,,0,1,1,2,0,927
2024-01-02 00:00:00,40.402328,-79.860973,Pennsylvania,Allegheny,0.139,,,,0,1,1,2,0,1011
2024-01-02 00:00:00,41.182227,-104.778334,Wyoming,Laramie,,,,0.1,0,1,1,2,0,1109
